tweet,label
Mühendislik olsaydı ODTÜ derdim. Sosyal ve iktisadi bilimlerde boğaziçi bir adım öne çıkar. @yurttakiadam,1
#DershaneyleGelenADALET  Adalet dağdaki çobanı Boğaziçi Üniversitesi'ne yerleştirmektir,1
"#ErzincanÜniversitesi olarak soy ağacımızı inceledik. Dedelerimiz Boğaziçi’nden ODTÜ’ye göç etmişler, ordan da Erzincan’a gelip #ErzincanÜniversitesi’ni kurmuşlar 😏 #edevletsoyağacı",1
Aynen kardeşim kaydırma yaptın yoksa boğazici garantiydi..,1
Onu bunu bırak Boğaziçi'ne gidiyorum 😂,1
Vakıf üniversiteleri bu konuda sanırım çok avantajlıdır. BOUN ve GSÜ gibi okullar da bu sorunu yaşamıyor olabilir.,1
Tesekurler bogazici universitesi turkce track calmadigim mukemmmmelll bi geceydi :),1
Öncelikle hedefimi belirleyerek başladım işe. Boğaziçi Üniversitesi-PDR Bölümü. Baya iddialı hedef :)),1
"adam 3 sene yatmis kitap acmamis, bi sik bildigi var mi diye sorsan yok, beyin zaten varsayilan donanimda yok ama bogazici isletme istiyo",1
@EmirhanSaatci ben lisede o kadar not tutsam boğaziçi kazanmıştım kanka,1
Yılın en güzel haberlerinden biri. Boğaziçi Üniversitesi'ne teşekkür ederiz. @BilisimOdulleri @izlesene pic.twitter.com/qwMNIQgiFs,1
Kendimi boğaziçi üniversitesi mezunu olup ilk soruda elenen yarışmacı gibi hissediyorum.,1
1907 ÜNİFEB Boğaziçi Üniversitesi'ne düzenlemiş oldukları anlamlı panel için teşekkür ederiz @BogaziciUFB,1
Bilal oğlan'ın hedefi Boğaziçi Üniversitesi'ymiş ama başörtüsü yüzünden almamışlar o da Harvard'a gitmiş...,1
"Türkiye'nin en girişimci ve yenilikçi üniversitesinin Sabancı Üniversitesi olduğunu biliyor musunuz? İkinci  ODTÜ,üçüncü ise Boğaziçi Ünvst.",1
@tubaabecer tabi ki Bogazici Üniversitesi :D,1
@suolemacy @emrethealien Fizikten geç bi sen önce de sonra düşünürsün Boğaziçi mi Sütçü İmam mı :d,1
#2016Kehanetim boğaziçi ve odtü dışında üniversite kazanan öğrencilere gerizekalı değilsiniz tedavisi uygulanacak,1
@Orhun_B @barang97 hadi baran aklı çinde de otursan boğaziçi tutuyosa gitmeyeni s*kerler de :D kim dedi sana iku diye??,1
Gun gectikce bogazici uluslarasi ticaret o kadar mantikli gelmeye basliyo ki hem en azindan bogazicinde okumus olurum,1
Ygsde 1 milyonuncu olsam lysde ilk 10a girsem ÖSYM sozlume 100 verse Boğaziçi banko :'),1
Atatürk Üni'de Boğaziçi'nden daha güzel çimler varmış ama fışkiyeler sürekli açık olduğundan öğrenciler üniversiteli gibi hissedemiyor,1
Boğaziçi'ni kazanır mıyım,1
@cuneytozdemir Boğaziçi öngörünümde inşaat yapmak Ölüyü diriltmekten zordur ama Sırtını hükümete yaslayanlara yasak yok.,1
Masada bi ODTÜ bi Ankara Üniversitesi bi de Boğaziçi mezunu var. Kültürden ölebilirim.,1
Demirsporluların da arasında olduğu Boğaziçi Üniversitesi öğrencileri #Soma'ya yardıma gidiyor! (via @fikirkulupleri) pic.twitter.com/UOhEoWlg9H,1
@SnFridaKahlo O Boğaziçi girecek bu tercih listesine bu biiir. ODTÜ çok yüksek bu da ikiii,1
"🙏🙏 sağol canım kardeşim hedef  boğaziçi tıp, orada görüşürüz aynı sınıfta✌🏻🖐",1
Bu sabah da kalkar kalkmaz Boğaziçi Üniversitesi'ni stalkladım. Sabahları mutsuz olmayı severim. :)))),1
"Ne guzelsin sen bahar,şükürler olsun tüm bu güzellikleri görebiliyoruz  yaşıyoruz saglıkla♡♡♡♡♡#bogaziciuniversitesi pic.twitter.com/WvufYF8C2N",1
"@fsert975 başka isim yok desene...vazifen laf yetiştirmekmis?okuyan da der ki ODTÜ, Boğaziçi vs kalitede 1 üniversite mezunu üst düzey biri",1
"Boğaziçi Üniversitesi'ndeki yılların faydasını Kanada NRC'de ve Ottawa Üniversitesi'nde gördüm. Eğitimde kalite önemli, Hocalar değerli...",1
Sınavda 3.000 gibi bir derece yapıp Boğaziçi İşletme olmadı diye istemeyerek Ankara Hukuk'a gitmek tam bir saçmalık.,1
@buraktasso hayaller boğaziçi hayatlar beykoz lojistik myo ulan...,1
"Ben de 30 yıl önce odtü'de, boğaziçi ünv,'de okumak isterdim kapasitem Uludağ üniversitesi'ne yetti. Odtü ve Bü'ni kazanmak kafa ister.",1
Boğaziçi Üniversitesi 'nde güzel bir etkinlik var. Google Glass 'ı ilk deneyenlerden olma şansı var :) Yetişmem zor.. pic.twitter.com/wAg70mQ5vC,1
"Boğaziçi Üniversitesi mis gibi okul, hayatımın bi dönemi orada geçmeli hacı.",1
Allah'ım Boğaziçi işletme tutsun ona lütfeen @bayanmilkshake,1
Açık liseye geçince Boğaziçili biriyle evlenmek veya Boğaziçi üniversitesini okumak gibi iki seçeneğim olucak,1
Hayalim Boğaziçi matematik bölümü yarrabilalemin kurbanın olayım duy sesimi,1
Boğaziçi hazırlık farkı,1
@dogudogu10 iyide kanka boğaziçi istiyodun nasıl inanalım,1
@jhfante @HasanRua cherry-picking yapiyorlar abi yoksa Bogazici'nin ogrenci kalitesi epey iyi. GS filan yaninda cerez kalir.,1
bilseydim Boğaziçi İngiliz Edebiyatına giderdim off yhaaa,1
Hayaller bogazici hayat CBÜ amin,1
"@harunkaranfilci bilgi üni.ve boğaziçi üni. psikolojik danışmanlıkları hem dışarıya göre çok daha uygun,hem de gayet başarılı.",1
@carcarco boğaziçi mba'ler 6.5 ielts istiyor. ingiltere bile 7 istiyor yahu :) kontrol et sitesinden,1
Ya siz kimsiniz geçme notunu 65 yapiyosunuz sanki Boğaziçi sanki ODTÜ ya cildiricam,1
"@unsalim hocam sanıyorum 5. Kez yazıyorum kusura bakmayın, boğaziçi pdr mi, yoksa bi yıl daha deneyip boğaziçi psikoloji mi sizce? Tm 7bin",1
Bu deneme sonucuyla da boğaziçi ye gidemiyorum yazıklar olsun,1
İlk komitedeki hedefim boğaziçi fizik ve amerika da 3 üniversitede fizik bitiren amcayı geçmek.eger gecemezsem bu işi bırakırım.,1
"Hayat , ""ben boğaziçi'ye yatay geçiş yapacağım"" dediğimde arkadaşlarımın bana gülmesi kadar acımasız",1
@fkarpuzoglu kanka matematik koysan şuan boğaziçi güney kampüsünden yazıyodun amk,1
"Odtü, Boğaziçi yi sevmezler,oraya imam rektör atayamadıkları için😂",1
"İAL'15'ten arkadaşlarımızın İzmir dışında en çok yerleştiği 3 üniversite ve sayıları: ODTÜ (20), İTÜ (18), Boğaziçi Üniversitesi (14)",1
"Boğaziçi Üniversitesinde ender olan  iyi şeylerden biri, hayvanlar ve onlara bakan insanların varlığı. Şimdi  toplulukları  var >@bupatihht",1
"Eğer Galatasaray'da olmasaydım ve İstanbul'da bir üniversite olsaydı kesinlikle Boğaziçi olmasını isterdim , net.",1
Boğaziçi Üniversitesi basketbol takımının warm up shirt'leri pek iyi olmuş be! Gözüm kalmadı desem yalan olur.,1
"Boğaziçi Felsefe okuyanlar bu ülkenin iyi yanıdır. Hala umudu olan kısmıdır, bardağın dolu tarafı, domatesin hormonsuzudur.",1
"@talkingmia Ablacim bende Bogazici için 3. Senemde hazırlanmaya baslayacagim, psikolojim berbat ötesi ÖSYM ye de bi dava açalım lütfen......",1
Ya Boğaziçi Üniversitesi'nde okuyorum ne demek,1
"Boğaziçi Üniversitesi, SETA, Ve İstanbul Şehir Üniversitesi'ne Katkılarından dolayı teşekkürlerimizi iletiyoruz... pic.twitter.com/WFXX55sezU",1
"Bogazici'sini oku, iktisatını yine okursun.",1
Üniversitede gördüğün ve başarılı olduğun derslerden muafiyet hakkın vardır. Boğaziçi için her şeye değer:) @eraybozkaya,1
Herkes  bu kadar çalışmasa güzel okul aslında 😀  Curve dolardan hızlı yükseliyor...  #bogazici #university #final #week #study,1
"Boğaziçi  Üniversitesi Eğitim fakültesi okul öncesi bölümüne teşekkür ederim, Iyi öğretmenler yetiştirdikleri için.",1
@bunyaminkoseli abi Niğde Üniversitesi'nin Boğaziçi'nden neyi eksik.  Kampüsün içinde göl bile vardı :)),1
"Boğaziçi'nde birinci gelenin atanmaması düşünülemez, çünkü ikincinin bunu kabul etmeyeceğini herkes bilir. @andrey_efendi @RektorMahmutAk",1
Annem Uludag Universitesi'nin sponsoru gibi herkesi oraya bagliyo adam Bogazici'ni kazansa sen Bursa'da yasiyosun gel burda tip oku dicek:^^,1
Boğaziçi bebeğim seni kazanamıycam ama hayallerimi süslüyorsun,1
"@Somnambulistt futbol diliyle söyleyecek olursak, Boğaziçi ODTÜ'nün önünde maç fazlası ile ve burun farkı ile liderdir :)",1
Türkiye'nin en saygın üniversitelerinden Boğaziçi Üniversitesi'nin 34 KB 7043 plakalı resmi aracı emniyet şeridinde ilerliyor.Eğitim şart..,1
İstanbul'daki Boğaziçi Üniversitesi'ne 341 Milyon TL yatırım yaptık. http://t.co/aPU0E3NEVC #AkPartiYapar,1
Açık öğretim seviyesinde ancak puan alan erdogan in çocukları mı bogazici unv.ni katsayı yuzunden kaçırmışlar. Sinav sonuc belgeleri nerde.,1
"yanıma 20 tane test kitabı aldım,1 tanesini bile ödevim olan yere kadar bitirmedim,yarısı zaten bavuldan çıkmadı.ama sorsan hala boğaziçi :d",1
"Birgün Boğaziçi veya ODTÜ’ye gelirsiniz, hazırlık okursunuz ve orta öğretimde hiç ingilizce öğrenmemiş olduğunuzu fark edersiniz.",1
hayaller bogazici hayatlar kırklareli üniversitesi aq,1
Kulüp tıpkı Boğaziçi Üniversitesi'ndeki BÜYAK kulübü gibi endüstri mühendisliği kulübü gibi olacaktı.Tüm bölümlerden herkes üye olabilecekti,1
Boğaziçi üniversitesi FRİZBİ takımından 2 Birincilik tüm takımı kutluyorum pic.twitter.com/tqH6db7BSr,1
Boğaziçi beni öncelik değiştirmeye zorluyor,1
Şimdi 2.seneye kalıp Boğaziçi İşletme yazmak vardı ah ulan ah :),1
@zeynepbilgehan @Demetce @alpos + Boğaziçi Üniversitesi yıllarımın bir kültür yolculuğu olduğuna karar vermiştim. Ardından merhaba dünya.,1
"Boğaziçi Üniversitesi'nde, çöplerini 2m ötesindeki çöp kutusuna atmaya üşenmeyen çevreci Boğaziçilileri #NeKadarDaÖzledim #boun",1
"Okul doneminde cok yedik patso,kumruyu. Bu gece nostalji yaptik. Hayatimdaki onemli degerlerdendir bogazici uni. pic.twitter.com/49Lb88hnlc",1
"@MuratKa84751182 @edipyuksel @perme_perisan @edeplinizzz sizin de bizim gibi Boğaziçi Üniversitesi'nde matematiğiniz AA olaydı, güzel olurdu",1
"Türkiye'nin en iyi üniversitesi Boğaziçi öğrencileri söylemlerinde bu kadar ""bağlam krizi"" yaşıyorsa, eğitim seviyesi yerlerde.",1
"söylemesi ayıptır, boğaziçi endüstri ve işletme doktorasına kabul alıp reddeden bir oğlum var. biraz tuhaf bi aile olduğumuz net :).",1
"@SedaCebecii @SenaCicek Büyük stres :/ size kolaylıklar diliyorum şekerler ;) benim okulum başladı bilee , Boğaziçi öpüyo beni bol bol :p",1
@olaylarolaaylar Sus lan. Boğaziçi'nde okuyup işsiz edebiyatı yaparsan vururum kızım seni.,1
Boğaziçi mezunu kardeşimin ingilizce maillerini 60 yaşında sadece orta ve lisede ingilizce dersi almış babam okuyabiliyo bu işte bi iş var,1
Benim kızım İstanbul Üniversitesi Veteriner Hekimlik okuyor..O böyle kutsal bir mesleği seçtiği için onunla gurur duyuyorum...,1
Kanka ben Boğaziçi EE'den vazgeçtim haberin olsun kazanamadı deme sonra,1
@fikriisik @memetsimsek @tubitakiletisim mesela boğaziçi matematik okudu sonra sn bakan istihdam var mı! !!,1
"Boğaziçi'den mezunol Afrikayagit,okul inşaatında çalış,kıtkanaat geçinecek maaşal öğretmenlik yap Örgüt bunlar :) pic.twitter.com/EgWVSCFs98",1
Hayaller bogazici hayatlar bayburt yunivörsitiyyy,1
"Canım okulum Karadeniz Teknik Üniversitesi; “ #15MartDünyaTüketicilerGünü ”n kutlu olsun, malum ömür tüketmekte bir numarasın😌",1
#FF @KORFEZYAYINLARI #hedefim   Boğaziçi Ekonomi (İktisat) ve Bilkent Ekonomi (Tam Burslu),1
ODTÜ'deki kardeşlerimize bir destek de Boğaziçi Üniversitesi'ndeki öğrencilerden geldi: pic.twitter.com/RiYq0dAFzv,1
Boğaziçi Üniversitesi öğrencileri Marmara Park'ta 11 işçiyi katleden Kayı İnşaat'ın açtığı standı üniversiteden kovdu pic.twitter.com/eketOUdp4v,1
Ülkemizin gururu Boğaziçi Üniversitesi İşletme & Ekonomi Kulubü'nün organize ettiği Boğaziçi Ekonomi Zirvesi'deydim pic.twitter.com/qSuBTqA0EH,1
@megafurkan @SimgeKnbr ahshsjdndb boğaziçi garantiiii,1
Boğaziçi Üniversitesi #liderlikzirvesi katılımcılarına ilham verici konuşmalar icin teşekkürler 👏,1
FNSS Savunma Sistemleri A.Ş. olarak en keyif aldığımız yerlerden birindeyiz!!!Bilkent Kariyer Fuarı....Sizleri de standımızda görmek isteriz..Saat:17:00 kadar,1
Bazen bi yer sadece o insan orada olduğu için güzeldir.Güzeller güzeli boğaziçi pic.twitter.com/d7Ieb2OqSB,1
Oturduğum veya yattığım yerde öylece kalmasam kesinlikle boğaziçi tıpı kazanmıştım. Hani o derece başarı..,1
Boğaziçi Üniversitesi mühendislik klübü @BUENSO ile düzenlediğimiz Uygulamalı WordPress Eğitimini bugün tamamladık. Bu güzel organizasyonları için tüm katılımcılara ve ENSO klübüne  teşekkür ederiz. pic.twitter.com/d9hSn2hSdk,1
++Kalite ödülü alan Üniversiteler:1 Akdeniz Üniversitesi2 Boğaziçi Üniv.3 İstanbul Teknik Üniv.4 Karadeniz Teknik Üniv.5 Marmara Üniv.,1
@arducfanbaris sen ve Boğaziçi Üniversitesi oha lan sjshsbbsbsbsga,1
Şimdi Boğaziçi'nde okumak vardı. #İstanbulaYeniMetro pic.twitter.com/mg7RtxvM3V,1
tam olarak nerde ve nasıl yks çalışmadan bilkent - hukuk kazanabilirim,1
"@brkt______ Boğaziçi üniversitesi kızları LGBT sapıkları için güzel slogan bulmuş: ""Hissettiğin gibi değil , Olduğun gibisin...""",1
"@karaca_erdi Önce boğaziçi matematiği bitir, sonra  Afrika'da Asya'da 300 dolara öğretmenlik yap,sonra sözünü söyle, yoksa sus adam sanalım.",1
Kendimi boğaziçi üniversitesi mezunu olup ilk soruda elenen yarışmacı gibi hissediyorum.,1
Boğaziçi okçuluk takımı geliyor. Hazır olun!,1
@dijantambay hayaller Boğaziçi hayatlar hafta içi,1
Aga millet rüyasında oxfor kazanır daha raealist olan boğazici kazanır odtü kazanır gaziantep üniversitesi nedir ya,1
"@BOUNterview Medya Ekibi olarak amacımız; akademisyeninden personeline,mezunundan öğrencisine tüm Boğaziçi Üniversitesi'nin sesi olmaktır.",1
ya zaten geçen senelerin sorularını çözdüm 5000 net yaptm çalışırsam boğaziçi kesin ya,1
bu zeki insanlar çalısıp boğaziçi üni kazanıp bide üstüne terörist oluyo asla ülkem için zeki olup terörist olmicam👍🏻,1
Hakeza Beyrut Amerikan Üniversitesi de Boğaziçi kadar 'kaliteli' diyebiliriz.,1
"@Somnambulistt Boğaziçi İstanbul faktörü ile puanda ODTÜ'nün burun farkı önündedir; ODTÜ, Ankara dezavantajına rağmen başa.baş noktasındadır",1
"Haber güncellendi. Boğaziçi'ndeki ders konuyu teknik boyutuyla ele alan ilk dersmiş, Medipol'de işlenecek olansa kripto paraların işleyiş mekanizmalarını ve ortaya çıkışlarını konu alacakmış. 👍",1
boğaziçi üniversitesi'nde bilgisayar mühendisliği okumak ve san francisco'da master yapmak gerekiyormuş. biraz da kafa lazım tabi.,1
Sanki türkiyedeki en mükemmel en insanlar Boğaziçi psikoloji ve felsefede okuyolarmış gibi geliyo bana bu sıralar,1
Kısmet olursa Boğaziçi Üniversitesi kampüsünü görecez. Güzel bir anı olur inşAllah.,1
Ya olum siz Boğaziçi Üniversitesini nasıl kazaniyorsunuz amk,1
"Hayaller 'Boğaziçi Üniversitesi',gerçekler 'Sakıp Sabancı Spastik Eğitim' merkezi..",1
arkadaşlar napıcam biliyo musunuz? telefonumu sadece günde yarım saatliğine açıcam ve adam akıllı ders çalışıcam çünkü hedefim boğaziçi,1
@fuckyeahshady ben sayisalciyim da bogazici isletme gelirse ilk orayi yazicam,1
"300 kedi ve 100 köpeğe ev sahipliği yapan Boğaziçi Üniversitesi’nin bir yıldır kadrolu veterineri var. KPSS’yle atanan veteriner Kadir Koç,",1
Ne demek boğaziçi caz'a gitmek istemiyosunuz arkadaşlar ağlayayım mı sizin yerinize.,1
Boğaziçi’ne dil uzatmayın. Oranın adı bile sizin ağzınıza yakışmıyor...,1
@nuri_verco Boğaziçi tıp kazandım ben baya aştım olayı..,1
Şahsen ben boğaziçini kazansaydım siktir et bioyu alnıma dövmeyle yazdırırdım lan boğaziçi bu,1
"+Hem Kara Harp Okulu, hem de Boğaziçi okumuş muhtemelen tek kişi @ziyabilici'dir. Başkasını duymadım. Bunun için bile izlenir :)",1
millet marmara üniversitesi boğaziçi üniversitesi kanmış biz mkü tüüüüüüüüüüü,1
Boğaziçi Seherbazlık okuyacağım 😒 🌌🌌🌌🌌🌌,1
"Ege Üniversitesi yemekhanesinde çıkan yoğurdu, ayranı kendisi üretiyormuş biliyor muydunuz? Ben bugün öğrendim. Türkiye şartlarında çok iyi",1
"Biri Boğaziçi'nde profesör, biri SGK genel müdürü hesap uzmanı, umarım yakışır bir şekilde Hükümet'i kurarlar, şehit cenazeleri dursun artık",1
@erkanshen @Cerrahizade tabii ki Boğaziçi yüniversity!,1
"@Salieri_ @hilal_kaplan @ntv bunlarla mı uğraşıyordunuz? Üzülmeyin, Boğaziçi mezunları işsiz kalmıyor.",1
12 yıldır burayı okul sanan sadece ben miyim? Yine parti var gelin@ Bogazici Universitesi w/ dağınık kalabalık,1
Arkadaşlar bugün görmüş oldum ki Boğaziçi Üniversitesi EFFFSAAAANEEE yok böyle bi yer. Kazanan hiç düşünmesin gitsin,1
Kızın okuduğu üniversite bayrampaşa Üniversitesi attığı çekin Boğaziçi Üniversitesi 😐,1
Boğaziçi universitesi :) pic.twitter.com/hICSlvLJmH,1
@yoneticininkizi oha o da baya iyi. ben bu sene girdim sınava da boğaziçi hariç heryerde okumaya yetiyo puanım. okumaya değer mi?,1
"@bilaltekinture bizde de vardı abi. ygs'de benle kapışıyodu sözde, ben boğaziçi kazandım o istanbul turizm :(",1
Boğaziçi'nden güzel bir güne merhaba.#büyem #bogaziciuniversitesi #bogazici #boun #bosphorus #guney #bebek #south pic.twitter.com/jzsrPRRldn,1
@mhmtklds şunları düşündüğün kadar sınava çalışsan boğaziçi tuttuydu 😂,1
"İbrahim tatlısesin bir sözü geldi aklıma ""Urfada Oxford üniversitesi vardıda bizmi gitmedik"" 😳",1
"habertürkü açın, boğaziçi fizikten üç hocamız sunucu kızcaazın beynini yakıyor şu an",1
@gunsnrosesfb var ama pek muhabbetim yok. bence boğaziçi yaz,1
Aslında tek istendiği boğaziçi uni.de muhendislik okumak za,1
"@KyoPino Bogazici'nde basortu takarak, okul arkadaslarinin basortu ozgurlugunu savunmuslari da ayni kefeye koyalim mi simdi?",1
Testte ard arda 10 dogru aoru cikardim bogazici garanti,1
Simdi Koç mu Boğaziçi mi yeeaa diye triplere girmek vardi be lanet olsun,1
"Boğaziçi Üniversitesi Bilgisayar öğretmenliği puanlarını sorduk, tek popüler cevap aldık: "" ilk 50 bine gir bizdesin""",1
“@hgumus: Bogazici Universitesi Yapi Klubu @buyap bu kadar kapasiteli ve tutkulu muhendislerle sohbet etmek çok keyifliydi.#civilcareer2013,1
#bogaziciuniversitesi manzarası bir harika dostum :) pic.twitter.com/GR6D08OPIc,1
@mirzatuncay benimki de boğaziçi falan hayalleri kuruyodu. manisaya gittiğim için özür dilerim baba,1
Boğaziçi Üniversitesi Tıp Fakültesi #BoUn BEKLE GELİYORUM!!!,1
Boğaziçi gecede güzeldir! pic.twitter.com/QGIRmnjFq5,1
ağrı ibrahim çeçen diyorum millet boğaziçi diyor hayır boğazıma bıçak mı saplasam niye nispet yapıyorsunuz,1
Bu kardeşlerimiz içerisnde Türkiye'de ilk 300e girip Boğaziçi Üniversitesi İsletme fak. kazanan Abdulkerim kardeşimiz de bizi gururlandırdı.,1
İstanbul da yabana atılamaz elbette. Çok köklü ama Boğaziçi bir adım önde şu an imaj bakımından @behiyekurnazz,1
Eyüp Gençlik Merkezi'miz LYS hazırlık sürecine motive olmaları için Boğaziçi Üniversitesi Kampüsü gezisi yaptı. pic.twitter.com/v0rWbDRBTw,1
"Porsche #BenimOlsa @MagnumTurkiye oğlum Boğaziçi Üniversitesi ni kazandı , ona verirdim",1
@nacitaban @mmtsrf Öyle diyoruz ama sadece onun içn Boğaziçi Siyasal yazan yüzlerce öğrenci var.Akademi/entelektüel dünyaya o mahalle hâkim,1
